split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,lgcr_plain_jinc,0.003395621043748587,34.3018717860111,0.03482740628331677,0.0,0.0004074375781297556,0.0004074375781297556,0.14381073328758096,1.4707827910266074,0.03696396753990224,2.448047910417829e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,ablate_similarity,0.002798626388610711,36.279973650562,0.029130621388860942,0.0,-0.009916830913231992,0.009916830913231992,0.17281349303578505,1.2477338384170193,0.03046522078858245,2.4391781716119675e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,ablate_plus_rescue,0.0027606750595169736,36.533605416342326,0.0287321324333767,0.0,-0.018573425898761077,0.018573425898761077,0.16765018520080294,1.2528068476431662,0.03005209103936241,2.4391781716119675e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,ablate_plus_anisotropy,0.002754558242382234,36.567400209822054,0.028667905853461934,0.0,-0.019319275721172084,0.019319275721172084,0.16739253702291268,1.2525476014247878,0.029985504624034678,2.4391781716119675e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,lgcr_algo2,0.0027591258220842838,36.56713583288494,0.028667905853461934,0.0,-0.019319275721172084,0.019319275721172084,0.16739253702291268,1.2525476014247878,0.03003522733758603,2.5190058208647228e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,ablate_algo6_ungated,0.0024931653888766495,36.08065562506833,0.025610916153839623,0.0,-0.016091824691264953,0.016091824691264953,0.12868559539908886,1.0470931150647604,0.027140049175137564,3.006841455187116e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,ablate_algo6_plus_q,0.002567091648884106,35.93803353636323,0.026248155177849446,0.0,-0.015213742498481467,0.015213742498481467,0.1295944509204203,1.076719803711619,0.027944789057420122,2.7052703357878185e-08
test,test_01008_straight_coedge,straight,coedge,triangle,left,left,lgcr_algo6,0.0025680032600481073,35.93795670435342,0.026248155177849446,0.0,-0.015213742498481467,0.015213742498481467,0.1295944509204203,1.076719803711619,0.027954712598806337,2.696400596981957e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,lgcr_plain_jinc,0.0037771764696601967,33.774621455660835,0.03891968014267193,1.5937811916782744e-11,0.0005049201259701113,0.0005049201259701113,0.14822302064035353,1.682329155944992,0.041117073280648106,1.8803846268426804e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,ablate_similarity,0.003229793613600597,35.90098385326914,0.0336734388864616,2.078845032623836e-12,0.0005642276538384243,0.0005642276538384243,0.17347122471395124,1.5043262547813703,0.03515839343890548,1.800556977589925e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,ablate_plus_rescue,0.003201609461231985,36.00389960470353,0.03337750528659117,2.078845032623836e-12,0.000692102987677687,0.000692102987677687,0.17383293360447932,1.495530962921524,0.03485158724444253,1.800556977589925e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,ablate_plus_anisotropy,0.003193159826775283,36.03312977123134,0.0332887841247958,2.078845032623836e-12,0.000724895859358072,0.000724895859358072,0.17394159157545458,1.4920329855256675,0.034759606301252334,1.800556977589925e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,lgcr_algo2,0.0031985644569274578,36.03300159144219,0.0332887841247958,1.5937811916782744e-11,0.000724895859358072,0.000724895859358072,0.17394159157545458,1.4920329855256675,0.03481843459996439,1.7650780223664783e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,ablate_algo6_ungated,0.002803844571749911,35.474399944139094,0.029002808188427782,1.5937811916782744e-11,0.0005507596655759764,0.0005507596655759764,0.13022837817493418,1.2113320092099296,0.03052161875668736,2.3504807835533505e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,ablate_algo6_plus_q,0.002852151711681111,35.40225297489489,0.029382764518578325,1.5937811916782744e-11,0.0005476792026234042,0.0005476792026234042,0.13077611192482758,1.2296611802361677,0.03104747184330509,2.270653134300595e-08
test,test_01008_straight_coedge,straight,coedge,triangle,center,center,lgcr_algo6,0.002853624435193027,35.40219111157475,0.029382764518578325,1.5937811916782744e-11,0.0005476792026234042,0.0005476792026234042,0.13077611192482758,1.2296611802361677,0.031063503230966273,2.270653134300595e-08
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,lgcr_plain_jinc,0.004047261545154639,34.88898304846213,0.040527037089234566,5.513789974862621e-09,0.0005775803633354604,0.0005775803633354604,0.14189909669035386,1.1368340527238778,0.04404054912516758,0.012147043377072328
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,ablate_similarity,0.002932336852934116,37.345653157324875,0.029345438144522024,5.459740004014401e-09,-0.010226314055043045,0.010226314055043045,0.17290532022333402,0.8048711705367644,0.031903733721091634,0.008595052557731313
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,ablate_plus_rescue,0.0029127432669946284,37.6062935889025,0.029139705492157407,5.459740004014401e-09,-0.017141437635089532,0.017141437635089532,0.16728224077600345,0.8078745605681992,0.03169044240244797,0.008568937385765215
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,ablate_plus_anisotropy,0.002907530947577099,37.64737792067716,0.02908497613827335,5.459740004014401e-09,-0.01789022661361725,0.01789022661361725,0.1669329715380477,0.8065057998076919,0.03163370166328691,0.008565052440168247
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,lgcr_algo2,0.0029122736576320672,37.64651721781668,0.02908497613827335,5.513789974862621e-09,-0.01789022661361725,0.01789022661361725,0.1669329715380477,0.8065057998076919,0.03168532957455942,0.008564365988907715
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,ablate_algo6_ungated,0.0034831077258675167,36.509447936067815,0.034802260720122526,5.513789974862621e-09,-0.015218022163054795,0.015218022163054795,0.1280090457572512,0.7584116400663921,0.03789930096605704,0.014361459484678648
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,ablate_algo6_plus_q,0.0035325113558449333,36.37894805434542,0.03518623074844419,5.513789974862621e-09,-0.014240931063536437,0.014240931063536437,0.12888566338367521,0.7853112953342116,0.038437098708181155,0.014161119115583244
test,test_01008_straight_coedge,straight,coedge,bicubic,left,left,lgcr_algo6,0.003533446196221315,36.3787817343075,0.03518623074844419,5.513789974862621e-09,-0.014240931063536437,0.014240931063536437,0.12888566338367521,0.7853112953342116,0.03844727535865137,0.01416105581890969
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,lgcr_plain_jinc,0.004119702812439303,34.83837268321694,0.041044101042882086,1.3479231191532953e-08,0.00036012280075753146,0.00036012280075753146,0.1499332178797433,1.1501441994752455,0.04482468559096257,0.012586196008626194
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,ablate_similarity,0.0026743786663242157,38.094517968362716,0.026613527891521743,1.2673332267219112e-08,0.00046207122766955556,0.00046207122766955556,0.1746201694000616,0.7193073241156931,0.029091220038632553,0.007708919561645459
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,ablate_plus_rescue,0.002672286256421472,38.132263414516515,0.02659155758754293,1.2673332267219112e-08,0.000574661153430459,0.000574661153430459,0.1742067905773258,0.7207391358730806,0.02906844305938908,0.007708919561645459
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,ablate_plus_anisotropy,0.0026692932316055742,38.15030393235888,0.026560130826976006,1.2673332267219112e-08,0.0006047226419200667,0.0006047226419200667,0.17415965374036724,0.7192827721325938,0.029035862025228284,0.007708919561645459
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,lgcr_algo2,0.002675043949990623,38.14964197454549,0.026560130826976006,1.3479231191532953e-08,0.0006047226419200667,0.0006047226419200667,0.17415965374036724,0.7192827721325938,0.02909846133774235,0.007708916374083076
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,ablate_algo6_ungated,0.00356321302176912,36.390898649291444,0.0355338679768292,1.3479231191532953e-08,0.00039804323357537995,0.00039804323357537995,0.13252532034055464,0.7676169301725662,0.03876686087321667,0.014969567213917062
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,ablate_algo6_plus_q,0.0035946261568968775,36.32832083797843,0.03572019529019599,1.3479231191532953e-08,0.00039544061216488844,0.00039544061216488844,0.13304817935879593,0.7810195021724917,0.039108822299611004,0.014866852013039448
test,test_01008_straight_coedge,straight,coedge,bicubic,center,center,lgcr_algo6,0.003596156394857382,36.328159094083844,0.03572019529019599,1.3479231191532953e-08,0.00039544061216488844,0.00039544061216488844,0.13304817935879593,0.7810195021724917,0.03912547995735492,0.014866788350489168
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,lgcr_plain_jinc,0.004315455566918285,34.95283553911941,0.041992886089052,5.968509607815317e-07,0.0008074140643529235,0.0008074140643529235,0.1408182044739043,1.0343785939217434,0.046907187350803896,0.015290562529116869
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,ablate_similarity,0.0030256503834411247,37.60040214782854,0.02907926256463611,5.965883333590768e-07,-0.010553944109541849,0.010553944109541849,0.17269046770144272,0.6795522188179368,0.0328666688430877,0.010138425349612675
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,ablate_plus_rescue,0.003009496847638716,37.84756096528252,0.028909650438710816,5.965883333590768e-07,-0.01657014645993997,0.01657014645993997,0.16698129495953498,0.6844174437748092,0.032690825096021094,0.010068754349569125
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,ablate_plus_anisotropy,0.0030043531815029945,37.890604342389906,0.02885564194428574,5.965883333590768e-07,-0.0173061415824242,0.0173061415824242,0.16660112022689422,0.6826491556472067,0.03263483198714398,0.010060989159336757
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,lgcr_algo2,0.0030088504062256516,37.88876648765723,0.02885564194428574,5.968509607815317e-07,-0.0173061415824242,0.0173061415824242,0.16660112022689422,0.6826491556472067,0.03268378474084394,0.010059551485548062
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,ablate_algo6_ungated,0.003870519350841562,36.36725436841872,0.03765409506550419,5.968509607815317e-07,-0.014668192312197455,0.014668192312197455,0.12757402792473824,0.6714846965689707,0.042063714581586066,0.01841635953280188
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,ablate_algo6_plus_q,0.003915405713126424,36.251401796684284,0.037957329089078395,5.968509607815317e-07,-0.01363114029003301,0.01363114029003301,0.1284474583337428,0.6980803222664675,0.04255233605259231,0.018155215884603206
test,test_01008_straight_coedge,straight,coedge,lanczos,left,left,lgcr_algo6,0.003916304307420767,36.25111947636362,0.037957329089078395,5.968509607815317e-07,-0.01363114029003301,0.01363114029003301,0.1284474583337428,0.6980803222664675,0.042562116957491354,0.018154986114019438
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,lgcr_plain_jinc,0.004402486890533731,34.94043962603956,0.04230626403208199,6.567480297581781e-07,0.0005424196981507413,0.0005424196981507413,0.14712602364132427,1.0320379046541126,0.047850778991622586,0.01589038548991084
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,ablate_similarity,0.0027849778478452407,38.493839634281876,0.026259856417595984,6.549941774989878e-07,0.0005674159451209653,0.0005674159451209653,0.17259719353634767,0.5784522513631092,0.030242963184026025,0.009435491863682512
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,ablate_plus_rescue,0.0027944588040072073,38.487154462452644,0.026359406457296636,6.549941774989878e-07,0.0006667547687795846,0.0006667547687795846,0.1719122478973827,0.585343507762571,0.030346169823869354,0.009435491863682512
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,ablate_plus_anisotropy,0.002794334513075842,38.494041494015036,0.026358101402517303,6.549941774989878e-07,0.0006932700161198671,0.0006932700161198671,0.17180790455621953,0.5853446351958635,0.0303448168782606,0.009435491863682512
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,lgcr_algo2,0.0027998506759698157,38.492385442862336,0.026358101402517303,6.567480297581781e-07,0.0006932700161198671,0.0006932700161198671,0.17180790455621953,0.5853446351958635,0.030404848955749048,0.009434850947443573
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,ablate_algo6_ungated,0.00400339722334866,36.264255681717096,0.03846869025039182,6.567480297581781e-07,0.0005722028584525503,0.0005722028584525503,0.13105834229967378,0.6712972534917687,0.04350637684443167,0.019414847694514764
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,ablate_algo6_plus_q,0.004031592070301514,36.20454668969428,0.038620823212113464,6.567480297581781e-07,0.0005694626865870962,0.0005694626865870962,0.13160567778790191,0.6853649941527213,0.04381330479823407,0.01925936108455062
test,test_01008_straight_coedge,straight,coedge,lanczos,center,center,lgcr_algo6,0.004032993375521302,36.20424437820003,0.038620823212113464,6.567480297581781e-07,0.0005694626865870962,0.0005694626865870962,0.13160567778790191,0.6853649941527213,0.04382855884198632,0.01925881430950193
test,test_01009_sine_coedge,sine,coedge,box,left,left,lgcr_plain_jinc,0.0028124361570977053,32.92008560409046,0.028704322401782043,1.7323708605198633e-11,0.4914692918842645,0.4914692918842645,0.06929610829355438,1.330190421387685,0.04232973541088757,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,ablate_similarity,0.002015084505866914,35.30599795925073,0.0209691535019374,1.7323708605198633e-11,0.34181051145216457,0.34181051145216457,0.11481908044622677,0.895903885712998,0.030334759514690154,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,ablate_plus_rescue,0.0019325907733486734,35.892452227374235,0.02010296931049587,1.7323708605198633e-11,0.3095870843481753,0.3095870843481753,0.13456697430580125,0.9011738169465506,0.029092552495144662,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,ablate_plus_anisotropy,0.0019224768062267355,35.95080706157806,0.019996772655715523,1.7323708605198633e-11,0.30669390842114985,0.30669390842114985,0.13619227365602113,0.899836552546647,0.028940254367799276,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,lgcr_algo2,0.001928568941448887,35.95037264076134,0.019997500839097137,1.7323708605198633e-11,0.30669390842114985,0.30669390842114985,0.13619227365602113,0.899836552546647,0.02903111724715148,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,ablate_algo6_ungated,0.002186960288214702,34.46070383685623,0.022392296757537962,6.028650594609125e-11,0.3814203717644035,0.3814203717644035,0.06799063559554096,0.9862500560551741,0.03291953204288369,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,ablate_algo6_plus_q,0.0022294449228202067,34.35883573073567,0.022757412899019464,1.178012185153507e-11,0.38733243108265086,0.38733243108265086,0.06821748658666583,1.0059605904446458,0.03355428968955364,0.0
test,test_01009_sine_coedge,sine,coedge,box,left,left,lgcr_algo6,0.002230273132041401,34.35875992520088,0.02275742550513574,1.4551915228366852e-11,0.38733243108265086,0.38733243108265086,0.06821748658666583,1.0059605904446458,0.0335665044951297,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,lgcr_plain_jinc,0.002214165297526942,35.68945214484721,0.022377175054446394,2.854947178136735e-10,0.0034488447410295615,0.0034488447410295615,0.07231161679449985,1.3312687908349619,0.03332732644464288,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,ablate_similarity,0.001503675821413605,38.69291885238016,0.015587228318465696,1.025563549427759e-10,-0.009728147782138527,0.009728147782138527,0.09905908448872876,0.8044219193636784,0.022633717262319157,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,ablate_plus_rescue,0.001511722401436788,38.69535309336737,0.015671717408709117,1.025563549427759e-10,-0.00971920902216674,0.00971920902216674,0.09935945518520871,0.8169056005067985,0.02275488375952201,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,ablate_plus_anisotropy,0.0015126617656769379,38.69889814535505,0.015681580733230692,1.025563549427759e-10,-0.009839039947484089,0.009839039947484089,0.09939094435734878,0.8184609602134534,0.022769029618107846,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,lgcr_algo2,0.001518615880371821,38.69842178164063,0.015684272948419675,2.854947178136735e-10,-0.009839039947484089,0.009839039947484089,0.09939094435734878,0.8184609602134534,0.02285785097185345,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,ablate_algo6_ungated,0.0015737402829715914,37.69394136914152,0.01600963345186929,1.4551915228366852e-10,0.004604681298999681,0.004604681298999681,0.06156385979069798,0.8963746237891408,0.023694693022185846,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,ablate_algo6_plus_q,0.0015967798467902117,37.640426541838664,0.0161565681664797,1.9541143306664059e-10,0.0045774273055859,0.0045774273055859,0.061775780371931543,0.905489170188644,0.02403555312637417,0.0
test,test_01009_sine_coedge,sine,coedge,box,center,center,lgcr_algo6,0.0015983966391465243,37.64021568337074,0.01615735096527801,2.3213769530966169e-10,0.0045774273055859,0.0045774273055859,0.061775780371931543,0.905489170188644,0.024059113924435917,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,lgcr_plain_jinc,0.0025719129318382996,34.672084799396295,0.026402275656242376,1.3784821411328657e-08,-0.005270201484887898,0.005270201484887898,0.05791292307664237,1.6205234775318147,0.03868922172114253,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,ablate_similarity,0.002161456349566753,36.645265846219026,0.022511115358134874,1.3780663721263409e-08,-0.01824501138838703,0.01824501138838703,0.08951771982781284,1.3920915828475524,0.03251720978213208,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,ablate_plus_rescue,0.00216040047967401,36.71511453204057,0.022500028724261073,1.3780663721263409e-08,-0.021403925611626445,0.021403925611626445,0.09061829004624233,1.4103199936350108,0.03250131019878955,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,ablate_plus_anisotropy,0.0021599014425297035,36.71490439717671,0.022494788834245855,1.3780663721263409e-08,-0.02158595297253522,0.02158595297253522,0.09063001732905501,1.4100622192104166,0.03249379544563237,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,lgcr_algo2,0.0021652650200461444,36.71445956649729,0.022494796467764814,1.3784821411328657e-08,-0.0215857062611254,0.0215857062611254,0.09063002015001433,1.4100647149267693,0.03257390049596628,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,ablate_algo6_ungated,0.0018543632330938903,36.60744118098424,0.019113430523291407,8.440110832452774e-09,-0.032712595812396786,0.032712595812396786,0.051295841087929527,1.1276747959965665,0.027899515438115315,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,ablate_algo6_plus_q,0.0018970373912988697,36.50128005448089,0.019470961474629195,1.3397463286916414e-08,-0.03174521535618139,0.03174521535618139,0.05155449696023231,1.152484811359473,0.028532924973184152,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,left,left,lgcr_algo6,0.0018982899430794737,36.50112412250894,0.01947097375921744,1.3646231742487068e-08,-0.03174517243241687,0.03174517243241687,0.05155451242746966,1.1524853853234471,0.028550338310499985,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,lgcr_plain_jinc,0.0028216392639889135,34.200722359600064,0.029093301642898865,6.596591057521956e-08,-0.0021924680973514975,0.0021924680973514975,0.05718196045206837,1.815457426492958,0.04244052055513575,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,ablate_similarity,0.0024800099575521,36.11739709721227,0.025867652235016674,6.54281826601142e-08,-0.01168507693593029,0.01168507693593029,0.09080927471392568,1.62847710045437,0.03730468148188222,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,ablate_plus_rescue,0.002467098326998312,36.18446947676364,0.0257320801142019,6.54281826601142e-08,-0.011532339790459136,0.011532339790459136,0.09197417884546678,1.6286654100661522,0.037110254900263887,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,ablate_plus_anisotropy,0.002463356482943474,36.200259111754384,0.025692790751626098,6.54281826601142e-08,-0.011571035886515429,0.011571035886515429,0.09205775368189609,1.6268301018571176,0.03705391050538137,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,lgcr_algo2,0.0024674347444977153,36.1983364128346,0.025691731034038684,6.596591057521956e-08,-0.011542275946922587,0.011542275946922587,0.09204427899828761,1.626254061587107,0.037113985002395655,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,ablate_algo6_ungated,0.002075017381051889,36.00234415934814,0.021523295638395383,5.6535576558893635e-08,0.0003698088783730653,0.0003698088783730653,0.050302214936510097,1.3054610847234749,0.031215683424047062,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,ablate_algo6_plus_q,0.00209993126727176,35.95573167544718,0.021697532571297848,6.532424040848301e-08,0.0003192235199806096,0.0003192235199806096,0.05041504167297749,1.3176478354795618,0.031579836936933656,0.0
test,test_01009_sine_coedge,sine,coedge,triangle,center,center,lgcr_algo6,0.0021019752251930416,35.95410776397629,0.021702438484810824,6.57601049169898e-08,0.00031941879543652077,0.00031941879543652077,0.05041399353618147,1.3178261697270786,0.03160906496590802,0.0
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,lgcr_plain_jinc,0.0030040533782913887,35.48458531478779,0.02912564513419403,7.344587218193781e-07,-0.0033652886013866394,0.0033652886013866394,0.05436660685735575,1.2073309449302647,0.04515131740343003,0.013016149446013429
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,ablate_similarity,0.0021212090521455845,38.18899956013047,0.020591126114942154,7.344143731253488e-07,-0.016924258481099384,0.016924258481099384,0.08787971554146845,0.8104567861886636,0.03186313916618625,0.008796687387595219
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,ablate_plus_rescue,0.002143222277154069,38.20608237465498,0.02082226497753124,7.344143731253488e-07,-0.01872649965444068,0.01872649965444068,0.08801313862021506,0.8326219587045076,0.032194618157865035,0.008769612953377267
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,ablate_plus_anisotropy,0.0021445421881333853,38.20028878815371,0.020836124042814066,7.344143731253488e-07,-0.01888718038678346,0.01888718038678346,0.08810210310810153,0.8328596719919588,0.032214494178160316,0.008765694746259777
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,lgcr_algo2,0.0021493398662827605,38.198887275254215,0.020835637909060876,7.344587218193781e-07,-0.018879120576963785,0.018879120576963785,0.08810165056741105,0.8328681794656994,0.03228630340613779,0.008754872910988828
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,ablate_algo6_ungated,0.0025536531018942716,37.253941677542095,0.02459984427973506,7.416071769382273e-07,-0.029357342608303624,0.029357342608303624,0.04892475332239053,0.7899345906206536,0.038375170480105136,0.015323297264763997
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,ablate_algo6_plus_q,0.0025798861594205982,37.15933576575686,0.024793380437975947,7.349070593980806e-07,-0.028311673054320547,0.028311673054320547,0.04913671270689314,0.8097533285702909,0.03876740840219316,0.015173905473645954
test,test_01009_sine_coedge,sine,coedge,bicubic,left,left,lgcr_algo6,0.002581052964057218,37.158938405167945,0.024793451695240082,7.346056268683501e-07,-0.02830971867085744,0.02830971867085744,0.0491371092924622,0.80976655778102,0.038784444465168884,0.015173190362041905
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,lgcr_plain_jinc,0.0030395426776909794,35.46126966408658,0.029407357411227644,6.948809771399413e-07,-0.0013195561867125232,0.0013195561867125232,0.05738489398646804,1.2191447697263327,0.045697341207414865,0.013317494952519025
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,ablate_similarity,0.001998404338065193,38.60559969666894,0.019295519333116403,6.939073847163291e-07,-0.01147434021985844,0.01147434021985844,0.09150661200971812,0.7603888233269938,0.03002529249837001,0.008061730214172886
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,ablate_plus_rescue,0.002008803181739338,38.59341749331267,0.019404707191694927,6.939073847163291e-07,-0.011364001903290047,0.011364001903290047,0.09154169754939358,0.7709132685267301,0.030181879909443005,0.008061607041218806
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,ablate_plus_anisotropy,0.0020105237807686383,38.590705446767274,0.01942277348150258,6.939073847163291e-07,-0.01141983895291343,0.01141983895291343,0.0914512540898788,0.7725194198580108,0.030207789059550988,0.008061587062132145
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,lgcr_algo2,0.002015499899056204,38.58989592744927,0.0194201499402663,6.948809771399413e-07,-0.01141983895291343,0.01141983895291343,0.0914512540898788,0.7725194198580108,0.030281854549511558,0.008053403142617927
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,ablate_algo6_ungated,0.002601287963536416,37.14343796779388,0.025067568752828742,7.022948314746221e-07,0.0008061366107323241,0.0008061366107323241,0.05056214556706886,0.804806520806997,0.03910566615827736,0.015749596325414523
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,ablate_algo6_plus_q,0.0026147888844400904,37.11061185934131,0.025127760369546843,6.953868294312131e-07,0.0007679073634230366,0.0007679073634230366,0.0506509382647057,0.8116472349317607,0.03930663681101231,0.015674352213474258
test,test_01009_sine_coedge,sine,coedge,bicubic,center,center,lgcr_algo6,0.002616475877083327,37.11035213586744,0.02512854999250045,6.950424341041417e-07,0.0007679073634230366,0.0007679073634230366,0.0506509382647057,0.8116472349317607,0.03933117760434037,0.015674124959678876
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,lgcr_plain_jinc,0.003164284225230426,35.62222468739644,0.030065950044012253,2.738079361041032e-06,-0.0026549461796470638,0.0026549461796470638,0.05265544984539357,1.0832963577108343,0.04746072063045133,0.016045178674782317
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,ablate_similarity,0.0020995848978668462,38.66239121960865,0.01978443938805001,2.7380571866940173e-06,-0.016555017161995828,0.016555017161995828,0.08720892385628168,0.6628236048064553,0.031426096157658664,0.009691206317040183
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,ablate_plus_rescue,0.0021334548614184794,38.649829412749945,0.020140074005342155,2.7380571866940173e-06,-0.01763664042303922,0.01763664042303922,0.08689817820487035,0.6886999723830318,0.03193611598440579,0.009648723017779134
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,ablate_plus_anisotropy,0.002135371299058752,38.64035434840995,0.020160196600565023,2.7380571866940173e-06,-0.017761735619427985,0.017761735619427985,0.0870036509831655,0.6900325903611557,0.03196497432266673,0.00963842019527441
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,lgcr_algo2,0.002141207207061346,38.63601610810122,0.020165819421804156,2.738079361041032e-06,-0.01769333998001965,0.01769333998001965,0.08699777450121285,0.6901507377345764,0.03205322234758309,0.009633524470873886
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,ablate_algo6_ungated,0.002818742296447932,37.15477324398342,0.026713754819779535,2.743940318136343e-06,-0.02796965776138181,0.02796965776138181,0.04781227067414274,0.6875509901834262,0.042247333186900334,0.01934468051019524
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,ablate_algo6_plus_q,0.002843539229354081,37.070145721570015,0.02688352235227718,2.7384396941800204e-06,-0.026816237366779568,0.026816237366779568,0.04801088031604777,0.7081953598845716,0.04262931336693111,0.019159056922598255
test,test_01009_sine_coedge,sine,coedge,lanczos,left,left,lgcr_algo6,0.00284466163514041,37.06887248939056,0.026884650721642953,2.738195776362859e-06,-0.026801587884857262,0.026801587884857262,0.04801268258625281,0.708326691635863,0.04264714324935561,0.019157290447592026
test,test_01009_sine_coedge,sine,coedge,lanczos,center,center,lgcr_plain_jinc,0.003211280041404426,35.62359109596343,0.030342767677298287,2.3712914082266036e-06,-0.0013959672959318326,0.0013959672959318326,0.055504228884563696,1.0792464924350924,0.048161784053913186,0.01655674898730857
