split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,left,lgcr_algo6,0.0024739739514984906,34.28203179967034,0.025006713455760683,0.0,0.28275926881366303,0.28275926881366303,0.08014252422912302,0.7736537175151499,0.027499348180191147,3.734160037267776e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,zimg_bilinear,0.005470033441682531,28.682955991529163,0.05743535113766657,0.0,0.88448424335743,0.88448424335743,0.09584818251018426,1.5468704233455393,0.06080187968022767,3.929294290996733e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,zimg_bicubic,0.006017717109135444,28.393367306858657,0.06304470099619375,1.9111515333255133e-09,0.8846598123531655,0.8846598123531655,0.09905463888774976,1.068988651670486,0.06688959617167711,0.008554047921539418
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,zimg_lanczos3,0.006859278493937468,28.337344248888776,0.06989320291781301,2.7607062033244543e-09,0.8833601084824365,0.8833601084824365,0.09665139900970884,0.9751665908865825,0.07624384787465845,0.014885705463322145
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,zimg_spline36,0.006665713573865004,28.39923429054933,0.0682883077626814,5.712666149650301e-09,0.8833462590278006,0.8833462590278006,0.0965431888628066,1.0208321985373785,0.07409223506138438,0.013342433636786328
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,jbu,0.0011196791904688505,39.61137734511664,0.011557681041072751,0.0,0.11411056893085136,0.11411056893085136,0.1471151873946268,0.04695692416476227,0.012445729990888919,1.6763806343078613e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,guided_filter,0.005121458189780423,33.13037659058224,0.052243059966301755,0.0,0.3080503396657487,0.3080503396657487,0.06146311604178693,1.2216534409741295,0.05692642949344147,0.02018117664071421
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,wada_ejbf,0.004838724362395341,29.39737388756882,0.048638359781350685,1.625151517579243e-05,0.7665389051810296,0.7665389051810296,0.0848651014145578,0.9766406905105867,0.053361824669298674,0.0
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,korhonen,0.0013331825995668038,37.50209282105209,0.01399841729545144,0.0,0.16756557559132054,0.16756557559132054,0.14594410438873387,0.3369425011981997,0.01481894865883944,3.929294290996733e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,galosh_form,0.001342452767299153,36.26326770249764,0.014095754056641107,0.0,0.1667477897726901,0.1667477897726901,0.23802740885858917,0.12308524410081034,0.014922006690453384,5.153318246205648e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,lgcr_plain_jinc,0.005374552243913157,28.53229725116153,0.05517970270093862,0.0,0.8834207192453454,0.8834207192453454,0.09390046529077584,1.1957579485381657,0.0597405405271621,2.2085649626595634e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,lgcr_algo2,0.003515629939992861,32.018920999284305,0.03629715163119077,0.0,0.47224435817572624,0.47224435817572624,0.15920284409513621,0.9591085141004043,0.039077791008388714,2.1376070522126698e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,lgcr_algo4,0.0030334931650058457,33.689158455418045,0.031075455220226495,0.0,0.35202428972243077,0.35202428972243077,0.18238756278075088,0.8807619618489073,0.03371862408572009,0.0010723403387600037
